,authority,portrait,year,obj,denomination,material,region,deity,url,fname,years_bins,code
5147,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Gallia,Jupiter,http://numismatics.org/collectionimages/19501999/1984/1984.146.5.obv.width175.jpg,../img/Maximian_Diocletian_1590968226.2929983.jpg,251-300,4
5148,Maximinus Daia,Diocletian,294.0,Coin,AE2,Bronze,Egypt,Providentia,http://numismatics.org/collectionimages/19001949/1917/1917.155.5.obv.width175.jpg,../img/Maximinus Daia_Diocletian_1590969131.17694.jpg,251-300,4
5149,Diocletian,Diocletian,284.0,Coin,Aureus,Gold,,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.38086.obv.width175.jpg,../img/Diocletian_Diocletian_1590971880.6656733.jpg,251-300,4
5150,Diocletian,Diocletian,291.0,Coin,Tetradrachm,Billon,Egypt,Elpis,http://numismatics.org/collectionimages/19501999/1974/1974.26.4827.obv.width175.jpg,../img/Diocletian_Diocletian_1590975340.399831.jpg,251-300,4
5151,Maximian,Diocletian,302.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.5626.obv.width175.jpg,../img/Maximian_Diocletian_1590966525.93452.jpg,301-350,4
5152,Diocletian,Diocletian,285.0,Coin,Tetradrachm,Billon,Egypt,Dikaiosyne,http://numismatics.org/collectionimages/00001899/0000/0000.999.28205.obv.width175.jpg,../img/Diocletian_Diocletian_1590975218.0668774.jpg,251-300,4
5153,Maximian,Diocletian,294.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.5615.obv.width175.jpg,../img/Maximian_Diocletian_1590966519.5440223.jpg,251-300,4
5154,Diocletian,Diocletian,295.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5712.obv.width175.jpg,../img/Diocletian_Diocletian_1590966425.9541826.jpg,251-300,4
5155,Diocletian,Diocletian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1244.obv.width175.jpg,../img/Diocletian_Diocletian_1590966366.351462.jpg,251-300,4
5156,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Italy,Annona,http://numismatics.org/collectionimages/19501999/1978/1978.39.4.obv.width175.jpg,../img/Maximian_Diocletian_1590969913.333934.jpg,251-300,4
5157,Diocletian,Diocletian,294.0,Coin,Fraction,Bronze,,,http://numismatics.org/collectionimages/19501999/1989/1989.11.102.obv.width175.jpg,../img/Diocletian_Diocletian_1590969943.88788.jpg,251-300,4
5158,Diocletian,Diocletian,294.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1311.obv.width175.jpg,../img/Diocletian_Diocletian_1590965615.971564.jpg,251-300,4
5159,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38071.obv.width175.jpg,../img/Maximian_Diocletian_1590971876.9067776.jpg,251-300,4
5160,Diocletian,Diocletian,304.0,Coin,AE1,Bronze,Egypt,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.1388.obv.width175.jpg,../img/Diocletian_Diocletian_1590966632.822109.jpg,301-350,4
5161,Diocletian,Diocletian,284.0,Coin,Antoninianus,Silver,Mysia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38097.obv.width175.jpg,../img/Diocletian_Diocletian_1590971883.9536262.jpg,251-300,4
5162,Diocletian,Diocletian,284.0,Coin,Antoninianus,Silver,Mysia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38106.obv.width175.jpg,../img/Diocletian_Diocletian_1590971886.3486543.jpg,251-300,4
5163,Maximian,Diocletian,294.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5551.obv.width175.jpg,../img/Maximian_Diocletian_1590963821.0448542.jpg,251-300,4
5164,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38165.obv.width175.jpg,../img/Diocletian_Diocletian_1590971904.6616657.jpg,251-300,4
5165,Diocletian,Diocletian,285.0,Coin,Tetradrachm,Billon,Egypt,Eirene,http://numismatics.org/collectionimages/19001949/1944/1944.100.68163.obv.width175.jpg,../img/Diocletian_Diocletian_1590975227.7326894.jpg,251-300,4
5166,Diocletian,Diocletian,297.0,Coin,AE1,Bronze,Thrace,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.1891.obv.width175.jpg,../img/Diocletian_Diocletian_1590968045.0021315.jpg,251-300,4
5167,Maximinus Daia,Diocletian,308.0,Coin,AE2,Bronze,Egypt,Providentia,http://numismatics.org/collectionimages/19001949/1944/1944.100.1750.obv.width175.jpg,../img/Maximinus Daia_Diocletian_1590966599.196124.jpg,301-350,4
5168,Maximian,Diocletian,298.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5904.obv.width175.jpg,../img/Maximian_Diocletian_1590972483.801507.jpg,251-300,4
5169,Maximian,Diocletian,300.0,Coin,AE1,Bronze,Britannia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1051.obv.width175.jpg,../img/Maximian_Diocletian_1590966171.0374222.jpg,251-300,4
5170,Maximian,Diocletian,290.0,Coin,Antoninianus,Silver,Gallia,Jupiter,http://numismatics.org/collectionimages/19501999/1984/1984.146.95.obv.width175.jpg,../img/Maximian_Diocletian_1590968814.8140016.jpg,251-300,4
5171,Diocletian,Diocletian,293.0,Coin,Antoninianus,Silver,,Victory,http://numismatics.org/collectionimages/19001949/1917/1917.155.80.obv.width175.jpg,../img/Diocletian_Diocletian_1590969141.6529899.jpg,251-300,4
5172,Diocletian,Diocletian,304.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.628.obv.width175.jpg,../img/Diocletian_Diocletian_1590968719.8019052.jpg,301-350,4
5173,Diocletian,Diocletian,294.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1274.obv.width175.jpg,../img/Diocletian_Diocletian_1590965573.9431136.jpg,251-300,4
5174,Diocletian,Diocletian,296.0,Coin,AE1,Bronze,Thrace,Genius,http://numismatics.org/collectionimages/19501999/1952/1952.142.4.obv.width175.jpg,../img/Diocletian_Diocletian_1590969173.8631237.jpg,251-300,4
5175,Diocletian,Diocletian,298.0,Coin,AE1,Bronze,Macedonia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.3649.obv.width175.jpg,../img/Diocletian_Diocletian_1590971583.8361397.jpg,251-300,4
5176,Diocletian,Diocletian,302.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4240.obv.width175.jpg,../img/Diocletian_Diocletian_1590963073.519164.jpg,301-350,4
5177,Diocletian,Diocletian,284.0,Coin,Tetradrachm,Billon,Egypt,,http://numismatics.org/collectionimages/19501999/1974/1974.26.4749.obv.width175.jpg,../img/Diocletian_Diocletian_1590975332.991599.jpg,251-300,4
5178,Maximian,Diocletian,290.0,Coin,Antoninianus,Silver,Gallia,Securitas,http://numismatics.org/collectionimages/19501999/1977/1977.208.3.obv.width175.jpg,../img/Maximian_Diocletian_1590967555.80359.jpg,251-300,4
5179,Diocletian,Diocletian,285.0,Coin,Tetradrachm,Bronze,Egypt,Serapis,http://numismatics.org/collectionimages/19501999/1985/1985.5.28.obv.width175.jpg,../img/Diocletian_Diocletian_1590975315.7031736.jpg,251-300,4
5180,Diocletian,Diocletian,290.0,Coin,Tetradrachm,Billon,Egypt,Zeus,http://numismatics.org/collectionimages/19501999/1974/1974.26.4821.obv.width175.jpg,../img/Diocletian_Diocletian_1590975338.8168337.jpg,251-300,4
5181,Diocletian,Diocletian,296.0,Coin,AE1,Bronze,Thrace,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.3822.obv.width175.jpg,../img/Diocletian_Diocletian_1590971920.1930118.jpg,251-300,4
5182,Diocletian,Diocletian,294.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4086.obv.width175.jpg,../img/Diocletian_Diocletian_1590971757.530341.jpg,251-300,4
5183,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19501999/1966/1966.83.1.obv.width175.jpg,../img/Maximian_Diocletian_1590972669.7805958.jpg,251-300,4
5184,Maximinus Daia,Diocletian,308.0,Coin,AE2,Bronze,Egypt,Providentia,http://numismatics.org/collectionimages/19001949/1944/1944.100.1745.obv.width175.jpg,../img/Maximinus Daia_Diocletian_1590975137.8265207.jpg,301-350,4
5185,Diocletian,Diocletian,304.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.629.obv.width175.jpg,../img/Diocletian_Diocletian_1590968720.0384822.jpg,301-350,4
5186,Maximian,Diocletian,298.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.2657.obv.width175.jpg,../img/Maximian_Diocletian_1590965303.3358328.jpg,251-300,4
5187,Diocletian,Diocletian,291.0,Coin,Tetradrachm,Billon,Egypt,,http://numismatics.org/collectionimages/19501999/1971/1971.194.53.obv.width175.jpg,../img/Diocletian_Diocletian_1590975316.6414006.jpg,251-300,4
5188,Diocletian,Diocletian,285.0,Coin,Tetradrachm,Billon,Egypt,Roma,http://numismatics.org/collectionimages/19001949/1944/1944.100.68150.obv.width175.jpg,../img/Diocletian_Diocletian_1590975225.2418623.jpg,251-300,4
5189,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Gallia,Jupiter,http://numismatics.org/collectionimages/19501999/1984/1984.146.88.obv.width175.jpg,../img/Maximian_Diocletian_1590975057.5123706.jpg,251-300,4
5190,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19501999/1984/1984.146.585.obv.width175.jpg,../img/Diocletian_Diocletian_1590968707.4655244.jpg,251-300,4
5191,Diocletian,Diocletian,284.0,Coin,Tetradrachm,Billon,Egypt,Nike,http://numismatics.org/collectionimages/19501999/1973/1973.56.1173.obv.width175.jpg,../img/Diocletian_Diocletian_1590975319.775729.jpg,251-300,4
5192,Maximian,Diocletian,302.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1948/1948.4.1.obv.width175.jpg,../img/Maximian_Diocletian_1590967298.9578838.jpg,301-350,4
5193,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19501999/1977/1977.8.5.obv.width175.jpg,../img/Diocletian_Diocletian_1590969653.3821309.jpg,251-300,4
5194,Diocletian,Diocletian,294.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4092.obv.width175.jpg,../img/Diocletian_Diocletian_1590971759.6350963.jpg,251-300,4
5195,Maximian,Diocletian,294.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19501999/1984/1984.146.1687.obv.width175.jpg,../img/Maximian_Diocletian_1590967985.9879851.jpg,251-300,4
5196,Diocletian,Diocletian,295.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5708.obv.width175.jpg,../img/Diocletian_Diocletian_1590966425.0117939.jpg,251-300,4
5197,Maximian,Diocletian,294.0,Coin,AE1,Bronze,Pannonia,Moneta,http://numismatics.org/collectionimages/19501999/1984/1984.146.1005.obv.width175.jpg,../img/Maximian_Diocletian_1590968629.437873.jpg,251-300,4
5198,Maximinus Daia,Diocletian,294.0,Coin,AE2,Bronze,Egypt,Providentia,http://numismatics.org/collectionimages/19001949/1944/1944.100.1554.obv.width175.jpg,../img/Maximinus Daia_Diocletian_1590966493.3076825.jpg,251-300,4
5199,Maximian,Diocletian,296.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5883.obv.width175.jpg,../img/Maximian_Diocletian_1590972467.725063.jpg,251-300,4
5200,Diocletian,Diocletian,286.0,Coin,Tetradrachm,Billon,Egypt,,http://numismatics.org/collectionimages/19501999/1974/1974.26.4770.obv.width175.jpg,../img/Diocletian_Diocletian_1590975338.131874.jpg,251-300,4
5201,Diocletian,Diocletian,286.0,Coin,Tetradrachm,Billon,Egypt,Tyche,http://numismatics.org/collectionimages/19501999/1974/1974.26.4766.obv.width175.jpg,../img/Diocletian_Diocletian_1590975337.2477167.jpg,251-300,4
5202,Diocletian,Diocletian,291.0,Coin,Tetradrachm,Billon,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.68308.obv.width175.jpg,../img/Diocletian_Diocletian_1590975242.2994459.jpg,251-300,4
5203,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Gallia,Providentia,http://numismatics.org/collectionimages/19501999/1995/1995.11.820.obv.width175.jpg,../img/Maximian_Diocletian_1590974617.0025895.jpg,251-300,4
5204,Maximian,Diocletian,285.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38055.obv.width175.jpg,../img/Maximian_Diocletian_1590971872.2143347.jpg,251-300,4
5205,Maximian,Diocletian,296.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5877.obv.width175.jpg,../img/Maximian_Diocletian_1590972464.677721.jpg,251-300,4
5206,Diocletian,Diocletian,304.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19501999/1970/1970.165.31.obv.width175.jpg,../img/Diocletian_Diocletian_1590970015.8367064.jpg,301-350,4
5207,Diocletian,Diocletian,297.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5743.obv.width175.jpg,../img/Diocletian_Diocletian_1590966445.0561366.jpg,251-300,4
5208,Maximian,Diocletian,294.0,Coin,AE1,Bronze,Pannonia,Genius,http://numismatics.org/collectionimages/00001899/0000/0000.999.3636.obv.width175.jpg,../img/Maximian_Diocletian_1590972930.407286.jpg,251-300,4
5209,Maximian,Diocletian,300.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19501999/1984/1984.146.1769.obv.width175.jpg,../img/Maximian_Diocletian_1590968011.227911.jpg,251-300,4
5210,Maximian,Diocletian,300.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.2672.obv.width175.jpg,../img/Maximian_Diocletian_1590965307.2329981.jpg,251-300,4
5211,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Italy,Sol,http://numismatics.org/collectionimages/19001949/1944/1944.100.84972.obv.width175.jpg,../img/Maximian_Diocletian_1590964703.1361907.jpg,251-300,4
5212,Diocletian,Diocletian,286.0,Coin,Tetradrachm,Billon,Egypt,Athena,http://numismatics.org/collectionimages/19001949/1944/1944.100.68187.obv.width175.jpg,../img/Diocletian_Diocletian_1590975232.4185905.jpg,251-300,4
5213,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Syria,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.38142.obv.width175.jpg,../img/Diocletian_Diocletian_1590971897.7938507.jpg,251-300,4
5214,Diocletian,Diocletian,285.0,Coin,Tetradrachm,Billon,Egypt,Zeus,http://numismatics.org/collectionimages/19001949/1944/1944.100.68175.obv.width175.jpg,../img/Diocletian_Diocletian_1590975229.94162.jpg,251-300,4
5215,Maximian,Diocletian,299.0,Coin,AE1,Bronze,Zeugitana,Carthage,http://numismatics.org/collectionimages/19501999/1984/1984.146.368.obv.width175.jpg,../img/Maximian_Diocletian_1590968186.890237.jpg,251-300,4
5216,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Gallia,Salus,http://numismatics.org/collectionimages/19501999/1984/1984.146.37.obv.width175.jpg,../img/Maximian_Diocletian_1590968187.3651824.jpg,251-300,4
5217,Maximian,Diocletian,299.0,Coin,AE1,Bronze,Zeugitana,Carthage,http://numismatics.org/collectionimages/19501999/1995/1995.11.823.obv.width175.jpg,../img/Maximian_Diocletian_1590974617.7249095.jpg,251-300,4
5218,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Phoenicia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38185.obv.width175.jpg,../img/Diocletian_Diocletian_1590971910.3248348.jpg,251-300,4
5219,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38155.obv.width175.jpg,../img/Diocletian_Diocletian_1590971901.6133943.jpg,251-300,4
5220,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Syria,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.38175.obv.width175.jpg,../img/Diocletian_Diocletian_1590971907.2810767.jpg,251-300,4
5221,Maximian,Diocletian,296.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.2828.obv.width175.jpg,../img/Maximian_Diocletian_1590965388.57921.jpg,251-300,4
5222,Diocletian,Diocletian,290.0,Coin,Tetradrachm,Billon,Egypt,Zeus,http://numismatics.org/collectionimages/19001949/1935/1935.117.1011.obv.width175.jpg,../img/Diocletian_Diocletian_1590975309.4218354.jpg,251-300,4
5223,Diocletian,Diocletian,293.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19501999/1984/1984.146.588.obv.width175.jpg,../img/Diocletian_Diocletian_1590968708.1844742.jpg,251-300,4
5224,Diocletian,Diocletian,294.0,Coin,Antoninianus,Silver,Phoenicia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38183.obv.width175.jpg,../img/Diocletian_Diocletian_1590971909.8567364.jpg,251-300,4
5225,Diocletian,Diocletian,284.0,Coin,Tetradrachm,Billon,Egypt,Eusebia,http://numismatics.org/collectionimages/19501999/1974/1974.26.4744.obv.width175.jpg,../img/Diocletian_Diocletian_1590975332.087733.jpg,251-300,4
5226,Maximian,Diocletian,294.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.5614.obv.width175.jpg,../img/Maximian_Diocletian_1590966519.3027344.jpg,251-300,4
5227,Diocletian,Diocletian,297.0,Coin,AE1,Bronze,Thrace,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.3893.obv.width175.jpg,../img/Diocletian_Diocletian_1590971234.9683523.jpg,251-300,4
5228,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38066.obv.width175.jpg,../img/Maximian_Diocletian_1590971875.0486207.jpg,251-300,4
5229,Diocletian,Diocletian,284.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19501999/1992/1992.77.121.obv.width175.jpg,../img/Diocletian_Diocletian_1590973849.6888807.jpg,251-300,4
5230,Maximinus Daia,Diocletian,308.0,Coin,AE2,Bronze,Egypt,Providentia,http://numismatics.org/collectionimages/19501999/1973/1973.56.71.obv.width175.jpg,../img/Maximinus Daia_Diocletian_1590970057.092784.jpg,301-350,4
5231,Diocletian,Diocletian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1243.obv.width175.jpg,../img/Diocletian_Diocletian_1590966366.1127524.jpg,251-300,4
5232,Diocletian,Diocletian,291.0,Coin,Antoninianus,Silver,Thrace,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38081.obv.width175.jpg,../img/Diocletian_Diocletian_1590971879.5090582.jpg,251-300,4
5233,Maximinus Daia,Diocletian,308.0,Coin,AE2,Bronze,Egypt,Providentia,http://numismatics.org/collectionimages/19501999/1984/1984.146.395.obv.width175.jpg,../img/Maximinus Daia_Diocletian_1590968194.3899074.jpg,301-350,4
5234,Maximian,Diocletian,294.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19501999/1985/1985.140.192.obv.width175.jpg,../img/Maximian_Diocletian_1590968478.7391872.jpg,251-300,4
5235,Maximian,Diocletian,302.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.2888.obv.width175.jpg,../img/Maximian_Diocletian_1590965403.1166334.jpg,301-350,4
5236,Maximian,Diocletian,297.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19501999/1978/1978.64.507.obv.width175.jpg,../img/Maximian_Diocletian_1590970101.5001051.jpg,251-300,4
5237,Maximian,Diocletian,295.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.198.obv.width175.jpg,../img/Maximian_Diocletian_1590968071.9704516.jpg,251-300,4
5238,Diocletian,Diocletian,304.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1933/1933.999.144.obv.width175.jpg,../img/Diocletian_Diocletian_1590973429.14955.jpg,301-350,4
