,,authority,portrait,year,obj,denomination,material,region,deity,url,fname,years_bins
6,14807,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Diana,http://numismatics.org/collectionimages/19001949/1944/1944.100.30510.obv.width175.jpg,Gallienus_Gallienus_1590967040.0068462,251-300
6,27413,Gallienus,Gallienus,256.0,Coin,Antoninianus,Silver,Asia,Victory,http://numismatics.org/collectionimages/19001949/1935/1935.117.285.obv.width175.jpg,Gallienus_Gallienus_1590970481.0253298,251-300
6,37304,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Abundantia,http://numismatics.org/collectionimages/19501999/1984/1984.67.3131.obv.width175.jpg,Gallienus_Gallienus_1590973155.0243638,251-300
6,14897,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Roma,http://numismatics.org/collectionimages/19001949/1944/1944.100.30593.obv.width175.jpg,Gallienus_Gallienus_1590967062.796452,251-300
6,14627,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30345.obv.width175.jpg,Gallienus_Gallienus_1590966992.537749,251-300
6,14826,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30528.obv.width175.jpg,Gallienus_Gallienus_1590967044.8546517,251-300
6,14957,Gallienus,Gallienus,255.0,Coin,Sestertius,Bronze,Italy,Liberalitas,http://numismatics.org/collectionimages/19001949/1944/1944.100.30649.obv.width175.jpg,Gallienus_Gallienus_1590967078.002941,251-300
6,37372,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3327.obv.width175.jpg,Gallienus_Gallienus_1590973202.5582018,251-300
6,8019,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.27357.obv.width175.jpg,Gallienus_Gallienus_1590965200.465616,251-300
6,25772,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1979/1979.44.5.obv.width175.jpg,Gallienus_Gallienus_1590970028.8996835,251-300
6,17543,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Sol,http://numismatics.org/collectionimages/19001949/1925/1925.36.2.obv.width175.jpg,Gallienus_Gallienus_1590967780.0243802,251-300
6,14535,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Providentia,http://numismatics.org/collectionimages/19001949/1944/1944.100.30260.obv.width175.jpg,Gallienus_Gallienus_1590966967.191067,251-300
6,8071,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Fides,http://numismatics.org/collectionimages/19001949/1944/1944.100.27409.obv.width175.jpg,Gallienus_Gallienus_1590965214.4048052,251-300
6,14606,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30326.obv.width175.jpg,Gallienus_Gallienus_1590966987.2096322,251-300
6,37387,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Mars,http://numismatics.org/collectionimages/19501999/1984/1984.67.3358.obv.width175.jpg,Gallienus_Gallienus_1590973208.047039,251-300
6,14649,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Sol,http://numismatics.org/collectionimages/19001949/1944/1944.100.30365.obv.width175.jpg,Gallienus_Gallienus_1590966998.0457287,251-300
6,14886,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Minerva,http://numismatics.org/collectionimages/19001949/1944/1944.100.30583.obv.width175.jpg,Gallienus_Gallienus_1590967060.2761066,251-300
6,37329,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Sol,http://numismatics.org/collectionimages/19501999/1984/1984.67.3183.obv.width175.jpg,Gallienus_Gallienus_1590973161.4500782,251-300
6,37810,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Pax,http://numismatics.org/collectionimages/19501999/1984/1984.67.3061.obv.width175.jpg,Gallienus_Gallienus_1590973320.5771675,251-300
6,44787,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Sol,http://numismatics.org/collectionimages/19001949/1944/1944.100.30565.obv.width175.jpg,Gallienus_Gallienus_1590975201.3625953,251-300
6,14589,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30310.obv.width175.jpg,Gallienus_Gallienus_1590966982.6850247,251-300
6,37501,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3341.obv.width175.jpg,Gallienus_Gallienus_1590973237.5138884,251-300
6,14591,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30312.obv.width175.jpg,Gallienus_Gallienus_1590966983.1668828,251-300
6,14744,Gallienus,Gallienus,255.0,Coin,Antoninianus,Silver,Asia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.30452.obv.width175.jpg,Gallienus_Gallienus_1590967022.4079156,251-300
6,14581,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30303.obv.width175.jpg,Gallienus_Gallienus_1590966980.8643901,251-300
6,37757,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19501999/1984/1984.67.2948.obv.width175.jpg,Gallienus_Gallienus_1590973305.1180537,251-300
6,14944,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.30637.obv.width175.jpg,Gallienus_Gallienus_1590967074.9204042,251-300
6,26000,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Fortuna,http://numismatics.org/collectionimages/19501999/1978/1978.64.491.obv.width175.jpg,Gallienus_Gallienus_1590970091.0343456,251-300
6,24518,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Hercules,http://numismatics.org/collectionimages/19501999/1974/1974.26.526.obv.width175.jpg,Gallienus_Gallienus_1590969674.4789176,251-300
6,14587,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30309.obv.width175.jpg,Gallienus_Gallienus_1590966982.2208579,251-300
6,37312,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Abundantia,http://numismatics.org/collectionimages/19501999/1984/1984.67.3151.obv.width175.jpg,Gallienus_Gallienus_1590973156.9495718,251-300
6,14692,Gallienus,Gallienus,258.0,Coin,Antoninianus,Silver,Gallia,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30404.obv.width175.jpg,Gallienus_Gallienus_1590967008.9093778,251-300
6,37805,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Pax,http://numismatics.org/collectionimages/19501999/1984/1984.67.3050.obv.width175.jpg,Gallienus_Gallienus_1590973319.4010344,251-300
6,25322,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,,http://numismatics.org/collectionimages/19501999/1978/1978.250.1.obv.width175.jpg,Gallienus_Gallienus_1590969908.633348,251-300
6,42362,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Securitas,http://numismatics.org/collectionimages/19501999/1995/1995.11.1219.obv.width175.jpg,Gallienus_Gallienus_1590974543.5668385,251-300
6,27403,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1935/1935.117.275.obv.width175.jpg,Gallienus_Gallienus_1590970478.7016706,251-300
6,8046,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.27383.obv.width175.jpg,Gallienus_Gallienus_1590965208.2520814,251-300
6,14926,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30620.obv.width175.jpg,Gallienus_Gallienus_1590967070.31576,251-300
6,14472,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Laetitia,http://numismatics.org/collectionimages/19001949/1944/1944.100.30201.obv.width175.jpg,Gallienus_Gallienus_1590966950.9878628,251-300
6,14719,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Pannonia,Pax,http://numismatics.org/collectionimages/19001949/1944/1944.100.30429.obv.width175.jpg,Gallienus_Gallienus_1590967015.747335,251-300
6,37460,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3224.obv.width175.jpg,Gallienus_Gallienus_1590973226.9717572,251-300
6,14946,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.30639.obv.width175.jpg,Gallienus_Gallienus_1590967075.4658675,251-300
6,37447,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Securitas,http://numismatics.org/collectionimages/19501999/1984/1984.67.3450.obv.width175.jpg,Gallienus_Gallienus_1590973223.3762558,251-300
6,35009,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1974/1974.26.312.obv.width175.jpg,Gallienus_Gallienus_1590972540.296363,251-300
6,37286,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Pannonia,Salus,http://numismatics.org/collectionimages/19501999/1984/1984.67.3086.obv.width175.jpg,Gallienus_Gallienus_1590973150.1307352,251-300
6,14787,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Neptune,http://numismatics.org/collectionimages/19001949/1944/1944.100.30492.obv.width175.jpg,Gallienus_Gallienus_1590967034.9181354,251-300
6,14483,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30211.obv.width175.jpg,Gallienus_Gallienus_1590966954.0814593,251-300
6,4639,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Fides,http://numismatics.org/collectionimages/19001949/1948/1948.19.869.obv.width175.jpg,Gallienus_Gallienus_1590964301.3049574,251-300
6,19982,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Mars,http://numismatics.org/collectionimages/19501999/1984/1984.37.18.obv.width175.jpg,Gallienus_Gallienus_1590968449.8785372,251-300
6,14567,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30290.obv.width175.jpg,Gallienus_Gallienus_1590966975.7398832,251-300
6,14522,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Pax,http://numismatics.org/collectionimages/19001949/1944/1944.100.30247.obv.width175.jpg,Gallienus_Gallienus_1590966964.1455247,251-300
6,14903,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Roma,http://numismatics.org/collectionimages/19001949/1944/1944.100.30599.obv.width175.jpg,Gallienus_Gallienus_1590967064.6027331,251-300
6,44687,Gallienus,Gallienus,261.0,Coin,Tetradrachm,Billon,Egypt,Serapis,http://numismatics.org/collectionimages/19001949/1944/1944.100.67422.obv.width175.jpg,Gallienus_Gallienus_1590975172.827445,251-300
6,37472,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3256.obv.width175.jpg,Gallienus_Gallienus_1590973229.7695417,251-300
6,14881,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Diana,http://numismatics.org/collectionimages/19001949/1944/1944.100.30579.obv.width175.jpg,Gallienus_Gallienus_1590967059.118639,251-300
6,14951,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.30643.obv.width175.jpg,Gallienus_Gallienus_1590967076.5852857,251-300
6,37843,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Abundantia,http://numismatics.org/collectionimages/19501999/1984/1984.67.3147.obv.width175.jpg,Gallienus_Gallienus_1590973329.4253662,251-300
6,14573,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30296.obv.width175.jpg,Gallienus_Gallienus_1590966977.0908837,251-300
6,37276,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Pax,http://numismatics.org/collectionimages/19501999/1984/1984.67.3064.obv.width175.jpg,Gallienus_Gallienus_1590973147.322828,251-300
6,14950,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.30642.obv.width175.jpg,Gallienus_Gallienus_1590967076.3644335,251-300
6,35619,Gallienus,Gallienus,256.0,Coin,Antoninianus,Silver,Italy,Felicitas,http://numismatics.org/collectionimages/19001949/1941/1941.15.38.obv.width175.jpg,Gallienus_Gallienus_1590972702.8744025,251-300
6,37412,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3403.obv.width175.jpg,Gallienus_Gallienus_1590973214.2502408,251-300
6,25771,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Neptune,http://numismatics.org/collectionimages/19501999/1979/1979.44.4.obv.width175.jpg,Gallienus_Gallienus_1590970028.665546,251-300
6,34088,Gallienus,Gallienus,256.0,Coin,Antoninianus,Silver,Asia,Victory,http://numismatics.org/collectionimages/19001949/1943/1943.128.2.obv.width175.jpg,Gallienus_Gallienus_1590972298.0557387,251-300
6,14623,Gallienus,Gallienus,257.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30341.obv.width175.jpg,Gallienus_Gallienus_1590966991.6340318,251-300
6,8009,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Aequitas,http://numismatics.org/collectionimages/19001949/1944/1944.100.27347.obv.width175.jpg,Gallienus_Gallienus_1590965198.176324,251-300
6,14454,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.30185.obv.width175.jpg,Gallienus_Gallienus_1590966946.333656,251-300
6,38160,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19501999/1984/1984.67.3465.obv.width175.jpg,Gallienus_Gallienus_1590973413.7278333,251-300
6,37400,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Mars,http://numismatics.org/collectionimages/19501999/1984/1984.67.3383.obv.width175.jpg,Gallienus_Gallienus_1590973211.5072076,251-300
6,7985,Gallienus,Gallienus,257.0,Coin,Antoninianus,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.27323.obv.width175.jpg,Gallienus_Gallienus_1590965192.3071878,251-300
6,37471,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3255.obv.width175.jpg,Gallienus_Gallienus_1590973229.535447,251-300
6,43970,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Pannonia,Salus,http://numismatics.org/collectionimages/19501999/1995/1995.49.72.obv.width175.jpg,Gallienus_Gallienus_1590974977.7342296,251-300
6,8063,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.27401.obv.width175.jpg,Gallienus_Gallienus_1590965212.5775828,251-300
6,4410,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1948/1948.8.137.obv.width175.jpg,Gallienus_Gallienus_1590964238.3423083,251-300
6,42370,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1995/1995.11.1233.obv.width175.jpg,Gallienus_Gallienus_1590974545.552876,251-300
6,43965,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1995/1995.49.67.obv.width175.jpg,Gallienus_Gallienus_1590974976.5485148,251-300
6,14699,Gallienus,Gallienus,258.0,Coin,Antoninianus,Silver,Gaul,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30410.obv.width175.jpg,Gallienus_Gallienus_1590967010.521676,251-300
6,14485,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.30213.obv.width175.jpg,Gallienus_Gallienus_1590966954.5645905,251-300
6,8017,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Sol,http://numismatics.org/collectionimages/19001949/1944/1944.100.27355.obv.width175.jpg,Gallienus_Gallienus_1590965200.011919,251-300
6,4704,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1947/1947.97.206.obv.width175.jpg,Gallienus_Gallienus_1590964317.9796033,251-300
6,14876,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Asclepius,http://numismatics.org/collectionimages/19001949/1944/1944.100.30574.obv.width175.jpg,Gallienus_Gallienus_1590967057.369216,251-300
6,37418,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Mars,http://numismatics.org/collectionimages/19501999/1984/1984.67.3415.obv.width175.jpg,Gallienus_Gallienus_1590973215.6705153,251-300
6,21961,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Apollo,http://numismatics.org/collectionimages/19001949/1906/1906.236.138.obv.width175.jpg,Gallienus_Gallienus_1590968986.207154,251-300
6,37853,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Aequitas,http://numismatics.org/collectionimages/19501999/1984/1984.67.3173.obv.width175.jpg,Gallienus_Gallienus_1590973331.7583275,251-300
6,8002,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,Abundantia,http://numismatics.org/collectionimages/19001949/1944/1944.100.27340.obv.width175.jpg,Gallienus_Gallienus_1590965196.6170719,251-300
6,14693,Gallienus,Gallienus,253.0,Coin,Antoninianus,Silver,Gaul,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30405.obv.width175.jpg,Gallienus_Gallienus_1590967009.1343405,251-300
6,37087,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1984/1984.67.3125.obv.width175.jpg,Gallienus_Gallienus_1590973096.9489515,251-300
6,14890,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Mercury,http://numismatics.org/collectionimages/19001949/1944/1944.100.30587.obv.width175.jpg,Gallienus_Gallienus_1590967061.1883535,251-300
6,44180,Gallienus,Gallienus,253.0,Coin,Sestertius,Bronze,,Liberalitas,http://numismatics.org/collectionimages/00001899/0000/0000.999.15126.obv.width175.jpg,Gallienus_Gallienus_1590975037.314513,251-300
6,14858,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Aequitas,http://numismatics.org/collectionimages/19001949/1944/1944.100.30557.obv.width175.jpg,Gallienus_Gallienus_1590967052.730749,251-300
6,28815,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Pannonia,Uberitas,http://numismatics.org/collectionimages/19501999/1984/1984.67.3605.obv.width175.jpg,Gallienus_Gallienus_1590970858.3995433,251-300
6,27085,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Apollo,http://numismatics.org/collectionimages/19001949/1910/1910.88.7.obv.width175.jpg,Gallienus_Gallienus_1590970389.212171,251-300
6,27418,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,,http://numismatics.org/collectionimages/19001949/1935/1935.117.290.obv.width175.jpg,Gallienus_Gallienus_1590970482.425127,251-300
6,15934,Gallienus,Gallienus,258.0,Coin,Antoninianus,Silver,Gallia,,http://numismatics.org/collectionimages/19001949/1948/1948.19.899.obv.width175.jpg,Gallienus_Gallienus_1590967337.9491723,251-300
6,14927,Gallienus,Gallienus,260.0,Coin,Antoninianus,Silver,Asia,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.30621.obv.width175.jpg,Gallienus_Gallienus_1590967070.5369895,251-300
